feat_values_sorted	pred_f_3d_avg_sorted	pred_f_3d_sd_sorted	pred_f_3d_max_sorted	pred_f_3d_min_sorted
0.00342	0.00309	0.00350	0.01113	0.00000
0.00342	0.00791	0.00995	0.03073	0.00000
0.01361	0.00733	0.01139	0.02991	0.00000
0.02381	0.00621	0.00922	0.02908	0.00000
0.03400	0.00655	0.00871	0.02825	0.00000
0.06459	0.00490	0.00784	0.02571	0.00000
0.07479	0.00488	0.00748	0.02485	0.00000
0.07479	0.00460	0.00761	0.02485	0.00000
0.07479	0.00627	0.00796	0.02485	0.00000
0.12577	0.00363	0.00669	0.02047	0.00000
0.13597	0.00310	0.00628	0.01957	0.00000
0.19714	0.00175	0.00431	0.01412	-0.00099
0.20734	0.00152	0.00408	0.01320	-0.00122
0.23793	-0.00020	0.00099	0.00103	-0.00224
0.25832	0.00063	0.00326	0.00852	-0.00293
0.26852	-0.00066	0.00147	0.00065	-0.00327
0.26852	0.00018	0.00293	0.00758	-0.00327
0.26852	0.00018	0.00293	0.00758	-0.00327
0.28891	-0.00108	0.00153	0.00033	-0.00395
0.28891	-0.00014	0.00285	0.00568	-0.00395
0.31950	-0.00059	0.00211	0.00281	-0.00498
0.31950	-0.00099	0.00212	0.00281	-0.00498
0.32969	-0.00062	0.00169	0.00184	-0.00394
0.32969	-0.00122	0.00207	0.00184	-0.00532
0.35008	-0.00056	0.00100	0.00000	-0.00276
0.35008	-0.00176	0.00224	0.00000	-0.00600
0.37048	-0.00161	0.00181	0.00000	-0.00484
0.38067	-0.00222	0.00247	0.00000	-0.00703
0.42146	-0.00307	0.00323	0.00000	-0.00838
0.44185	-0.00376	0.00361	0.00000	-0.00906
0.48263	-0.00515	0.00483	0.00000	-0.01274
0.48263	-0.00405	0.00441	0.00000	-0.01274
0.50303	-0.00572	0.00508	0.00000	-0.01470
0.50303	-0.00572	0.00508	0.00000	-0.01470
0.50303	-0.00505	0.00500	0.00000	-0.01470
0.51322	-0.00630	0.00545	0.00000	-0.01567
0.51322	-0.00671	0.00521	0.00000	-0.01567
0.51322	-0.00476	0.00435	0.00000	-0.01139
0.52342	-0.00522	0.00644	0.00000	-0.01665
0.54381	-0.00637	0.00644	0.00000	-0.01860
0.54381	-0.00609	0.00678	0.00000	-0.01860
0.54381	-0.00578	0.00645	0.00000	-0.01860
0.57440	-0.00264	0.00446	0.00000	-0.01215
0.59479	-0.00840	0.00775	0.00000	-0.02345
0.59479	-0.00798	0.00753	0.00000	-0.02345
0.62538	-0.00856	0.00946	0.00000	-0.02634
0.63558	-0.00882	0.00977	0.00000	-0.02730
0.66617	-0.00584	0.00586	0.00000	-0.01585
0.70695	-0.00808	0.00790	0.00000	-0.01746
0.79872	-0.01049	0.01393	0.00000	-0.04220
0.81911	-0.01310	0.01432	0.00000	-0.04399
0.82930	-0.01244	0.01432	0.00000	-0.04488
0.87009	-0.00704	0.00793	0.00000	-0.02197
0.90068	-0.01718	0.01735	0.00000	-0.05093
0.93127	-0.01107	0.01036	0.00000	-0.02551
0.94146	-0.01566	0.01651	0.00000	-0.05425
0.97205	-0.01896	0.02097	0.00000	-0.05667
0.98225	-0.01846	0.01746	0.00000	-0.05746
1.02303	-0.01798	0.01931	0.00000	-0.06055
1.04342	-0.01787	0.01991	0.00000	-0.06204
1.05362	-0.01503	0.02034	0.00000	-0.06278
1.06382	-0.01782	0.01923	0.00000	-0.06350
1.06382	-0.00843	0.00947	0.00000	-0.02644
1.07401	-0.01186	0.01269	0.00000	-0.02973
1.10460	-0.01543	0.02055	0.00000	-0.06632
1.13519	-0.01701	0.02039	0.00000	-0.06833
1.13519	-0.00922	0.01053	0.00000	-0.02778
1.18617	-0.02116	0.02416	0.00000	-0.07149
1.19636	-0.01853	0.02249	0.00000	-0.07209
1.22695	-0.01843	0.02309	0.00000	-0.07383
1.23715	-0.01277	0.01310	0.00000	-0.03339
1.24735	-0.01827	0.02228	0.00000	-0.07493
1.31872	-0.01887	0.02326	0.00000	-0.07841
1.34931	-0.01992	0.02477	0.00000	-0.07972
1.35950	-0.02191	0.02551	0.00000	-0.08013
1.37990	-0.01799	0.02645	0.00000	-0.08091
1.46146	-0.02444	0.02535	0.00000	-0.08348
1.67558	-0.01765	0.02754	0.00000	-0.08556
1.68578	-0.01903	0.02517	0.00000	-0.08547
1.77755	-0.01086	0.01199	0.00000	-0.03296
1.80813	-0.01820	0.02607	0.00000	-0.08298
1.87951	-0.01964	0.02544	0.00000	-0.08022
1.94068	-0.01632	0.02450	0.00000	-0.07705
2.00186	-0.01518	0.02253	0.00000	-0.07309
2.11402	-0.01165	0.02061	0.00000	-0.06368
2.19559	-0.00891	0.01811	0.00281	-0.05499
2.46069	0.00348	0.00949	0.01946	-0.01506
3.03167	0.05098	0.04890	0.14225	0.00000
