feat_values_sorted	pred_f_3d_avg_sorted	pred_f_3d_sd_sorted	pred_f_3d_max_sorted	pred_f_3d_min_sorted
-0.22438	0.01752	0.01261	0.03769	0.00000
-0.20485	0.01736	0.01170	0.03709	0.00000
-0.16580	0.01286	0.01035	0.02571	0.00000
-0.16580	0.01557	0.01136	0.03580	0.00000
-0.12674	0.01721	0.00961	0.03439	0.00000
-0.12674	0.01674	0.01170	0.03439	0.00000
-0.11698	0.01253	0.00898	0.02301	0.00000
-0.10721	0.01616	0.01006	0.03364	0.00000
-0.08768	0.01610	0.00903	0.03286	0.00000
-0.05839	0.01522	0.00859	0.03163	0.00000
-0.04863	0.01323	0.00965	0.03121	0.00000
-0.04863	0.01281	0.00947	0.03121	0.00000
-0.03886	0.01456	0.00880	0.03078	0.00000
-0.03886	0.01209	0.00716	0.01846	0.00000
-0.00957	0.01326	0.00847	0.02945	0.00000
0.00020	0.01112	0.00603	0.01635	0.00000
0.00020	0.01192	0.00999	0.02900	0.00000
0.00996	0.01176	0.00817	0.02854	0.00000
0.02949	0.00900	0.00617	0.01481	0.00000
0.04902	0.00893	0.00523	0.01377	0.00000
0.04902	0.01032	0.00785	0.02662	0.00000
0.06854	0.00938	0.00788	0.02563	0.00000
0.06854	0.00953	0.00791	0.02563	0.00000
0.08807	0.01043	0.00639	0.02460	0.00000
0.08807	0.00906	0.00758	0.02460	0.00000
0.09784	0.00848	0.00732	0.02409	0.00000
0.12713	0.00608	0.00414	0.01108	0.00000
0.12713	0.00802	0.00689	0.02249	0.00000
0.12713	0.00858	0.00655	0.02249	0.00000
0.15642	0.00710	0.00602	0.02084	0.00000
0.17595	0.00621	0.00563	0.01971	0.00000
0.19548	0.00794	0.00502	0.01856	0.00340
0.20524	0.00511	0.00551	0.01798	0.00000
0.21501	0.00527	0.00516	0.01739	0.00000
0.21501	0.00519	0.00490	0.01739	0.00000
0.22477	0.00499	0.00502	0.01680	0.00000
0.23454	0.00526	0.00532	0.01620	0.00000
0.24430	0.00435	0.00529	0.01559	0.00000
0.25407	0.00382	0.00449	0.01498	-0.00066
0.26383	0.00169	0.00230	0.00584	-0.00135
0.29312	0.00239	0.00447	0.01249	-0.00343
0.29312	0.00310	0.00452	0.01249	-0.00032
0.29312	0.00241	0.00424	0.01249	-0.00343
0.30289	0.00274	0.00388	0.01186	-0.00092
0.32242	0.00149	0.00440	0.01057	-0.00553
0.33218	0.00076	0.00236	0.00525	-0.00273
0.33218	0.00057	0.00442	0.00992	-0.00623
0.34194	0.00075	0.00489	0.00927	-0.00694
0.36147	-0.00086	0.00395	0.00445	-0.00837
0.36147	-0.00033	0.00451	0.00794	-0.00837
0.36147	-0.00012	0.00432	0.00794	-0.00837
0.36147	-0.00194	0.00334	0.00175	-0.00837
0.39076	-0.00034	0.00399	0.00592	-0.00643
0.39076	-0.00168	0.00426	0.00363	-0.01052
0.42006	-0.00262	0.00512	0.00386	-0.01270
0.53723	-0.00529	0.00574	0.00000	-0.01601
0.55676	-0.00480	0.00454	0.00000	-0.01302
0.56652	-0.00647	0.00602	0.00000	-0.01797
0.59581	-0.00878	0.00866	0.00000	-0.02615
0.59581	-0.01025	0.00895	0.00000	-0.02615
0.60558	-0.00817	0.00521	0.00000	-0.01558
0.61534	-0.01064	0.01031	-0.00170	-0.02768
0.63487	-0.01331	0.00914	0.00000	-0.02921
0.64464	-0.01145	0.00964	0.00000	-0.02998
0.67393	-0.01251	0.01095	0.00000	-0.03230
0.70322	-0.01707	0.01029	0.00000	-0.03463
0.72275	-0.01456	0.01231	0.00000	-0.03620
0.74228	-0.01732	0.01166	0.00000	-0.03776
0.76181	-0.01889	0.01304	0.00000	-0.03933
0.77157	-0.02064	0.01182	0.00000	-0.04012
0.77157	-0.01499	0.01149	0.00000	-0.03207
0.82039	-0.02118	0.01543	0.00000	-0.04406
0.83992	-0.02455	0.01430	0.00000	-0.04565
0.85945	-0.02528	0.01386	0.00000	-0.04723
0.85945	-0.01674	0.01414	0.00000	-0.03824
0.89851	-0.02344	0.01324	-0.00489	-0.04099
0.92780	-0.02043	0.01527	0.00000	-0.04307
1.00591	-0.02804	0.02170	0.00000	-0.05920
1.01568	-0.02356	0.02031	0.00000	-0.06000
1.04497	-0.03032	0.02145	0.00000	-0.06241
1.04497	-0.02836	0.02184	0.00000	-0.06241
1.08403	-0.02990	0.02641	0.00000	-0.06561
1.09379	-0.02614	0.02097	0.00000	-0.05482
1.11332	-0.03581	0.01598	-0.00739	-0.05620
1.16214	-0.03776	0.02405	0.00000	-0.07200
1.22073	-0.03419	0.02487	0.00000	-0.06376
1.26955	-0.04303	0.02559	0.00000	-0.08075
1.33790	-0.04632	0.02743	0.00000	-0.08627
1.34766	-0.04211	0.02979	0.00000	-0.08705
1.35742	-0.04725	0.02796	0.00000	-0.08783
1.39648	-0.03439	0.02689	0.00000	-0.07729
1.41601	-0.04503	0.03178	0.00000	-0.09251
1.42577	-0.04473	0.03372	0.00000	-0.09328
1.43554	-0.04222	0.03210	0.00000	-0.09405
1.45507	-0.05201	0.03242	0.00000	-0.09560
1.45507	-0.05061	0.03434	0.00000	-0.09560
1.53318	-0.04911	0.03695	0.00000	-0.10170
1.63082	-0.04568	0.04175	0.00000	-0.10917
1.68941	-0.06087	0.03883	0.00000	-0.11356
1.69917	-0.04317	0.03934	0.00000	-0.11428
1.77729	-0.05540	0.04283	0.00000	-0.11997
1.84564	-0.07991	0.03854	0.00000	-0.12482
2.26550	-0.05689	0.04381	0.00000	-0.12502
2.86112	-0.09561	0.06241	0.00000	-0.17355
3.01735	-0.08440	0.06303	0.00000	-0.17575
3.36886	-0.08284	0.05629	0.00000	-0.17383
