feat_values_sorted	pred_f_3d_avg_sorted	pred_f_3d_sd_sorted	pred_f_3d_max_sorted	pred_f_3d_min_sorted
0.78755	-0.00790	0.00886	0.00000	-0.02629
0.78755	-0.00762	0.00807	0.00000	-0.02674
0.81736	-0.01271	0.00983	0.00000	-0.02843
0.82730	-0.00949	0.00937	0.00000	-0.02786
0.84717	-0.01342	0.01172	0.00000	-0.03064
0.85711	-0.01303	0.01093	-0.00122	-0.03138
0.86705	-0.01335	0.01044	-0.00126	-0.03213
0.91674	-0.01371	0.01152	0.00000	-0.03599
0.96642	-0.01549	0.01242	0.00000	-0.04002
0.98630	-0.01339	0.01011	0.00000	-0.03212
0.99624	-0.01457	0.01055	0.00000	-0.03237
0.99624	-0.01823	0.01397	0.00000	-0.04251
1.02605	-0.01464	0.01502	0.00000	-0.04507
1.03599	-0.01812	0.01380	0.00000	-0.04593
1.04592	-0.01955	0.01372	-0.00195	-0.04681
1.04592	-0.01851	0.01401	0.00000	-0.04681
1.06580	-0.01406	0.01110	0.00000	-0.02997
1.08567	-0.02390	0.01554	0.00000	-0.05037
1.09561	-0.01891	0.01631	0.00000	-0.05128
1.10555	-0.01649	0.01221	0.00000	-0.03504
1.17511	-0.02007	0.01306	0.00000	-0.03713
1.17511	-0.02032	0.01414	0.00000	-0.03713
1.20493	-0.01724	0.01275	0.00000	-0.03726
1.25461	-0.02937	0.01903	0.00000	-0.06682
1.28443	-0.03195	0.01892	0.00000	-0.06995
1.30430	-0.03023	0.02252	0.00000	-0.07208
1.32418	-0.03451	0.01937	-0.00336	-0.07424
1.32418	-0.03425	0.02184	-0.00336	-0.07424
1.32418	-0.03451	0.01937	-0.00336	-0.07424
1.44343	-0.04629	0.01960	-0.01728	-0.08788
1.46330	-0.04085	0.02565	-0.00424	-0.09028
1.47324	-0.04839	0.02035	-0.01810	-0.09148
1.64218	-0.04702	0.03503	0.00000	-0.11339
1.66205	-0.05721	0.03308	0.00000	-0.11614
1.67199	-0.04418	0.02872	0.00000	-0.07860
1.84093	-0.06014	0.04591	0.00000	-0.14260
2.03968	-0.11076	0.04457	-0.03989	-0.17581
2.17880	-0.10328	0.05638	-0.01094	-0.20160
2.26824	-0.10283	0.07136	0.00000	-0.21934
2.64587	-0.16706	0.09990	0.00000	-0.30494
2.70549	-0.10289	0.08235	0.00000	-0.20982
