feat_values_sorted	pred_f_3d_avg_sorted	pred_f_3d_sd_sorted	pred_f_3d_max_sorted	pred_f_3d_min_sorted
-2.94911	-0.09872	0.06072	-0.02042	-0.19136
-2.80358	-0.06528	0.05198	0.00000	-0.14260
-2.79239	-0.07363	0.05353	0.00000	-0.14316
-2.61328	-0.07945	0.05614	0.00000	-0.15275
-2.25506	-0.07233	0.05282	0.00000	-0.15440
-2.17670	-0.08591	0.05216	0.00000	-0.15367
-2.01998	-0.07796	0.04731	-0.01378	-0.15061
-1.93042	-0.06512	0.05251	0.00000	-0.14796
-1.87445	-0.06399	0.04616	0.00000	-0.12619
-1.66175	-0.07903	0.03789	-0.01089	-0.13643
-1.52742	-0.07691	0.03750	-0.01058	-0.12886
-1.51623	-0.06024	0.03714	-0.00970	-0.12818
-1.48264	-0.05471	0.04054	-0.00943	-0.12609
-1.43787	-0.06105	0.04379	0.00000	-0.12321
-1.43787	-0.03720	0.03051	-0.00906	-0.08279
-1.31473	-0.05379	0.03990	0.00000	-0.11474
-1.29234	-0.05062	0.04375	0.00000	-0.11312
-1.25876	-0.05166	0.03854	0.00000	-0.11064
-1.25876	-0.05628	0.03765	0.00000	-0.11064
-1.16920	-0.04694	0.02995	-0.00688	-0.10378
-1.13562	-0.04573	0.02953	-0.00661	-0.09483
-1.13562	-0.05182	0.03434	0.00000	-0.10111
-0.99009	-0.04292	0.03055	0.00000	-0.08905
-0.96770	-0.03787	0.03048	0.00000	-0.08713
-0.95651	-0.04238	0.02804	0.00000	-0.08616
-0.95651	-0.04238	0.02804	0.00000	-0.08616
-0.95651	-0.03768	0.03411	0.00000	-0.08616
-0.95651	-0.03691	0.03377	0.00000	-0.08616
-0.94531	-0.04955	0.02574	-0.00510	-0.08518
-0.92292	-0.03794	0.02933	0.00000	-0.08323
-0.90053	-0.03132	0.02401	0.00000	-0.07719
-0.88934	-0.04416	0.02365	-0.00466	-0.08026
-0.86695	-0.03007	0.02315	0.00000	-0.07446
-0.85576	-0.03340	0.02719	0.00000	-0.07726
-0.85576	-0.04393	0.02920	0.00000	-0.07726
-0.83337	-0.02881	0.02228	0.00000	-0.07169
-0.81098	-0.02729	0.02492	0.00000	-0.07321
-0.77740	-0.02670	0.02081	0.00000	-0.06698
-0.76620	-0.02131	0.01585	0.00000	-0.04348
-0.74381	-0.03231	0.02345	0.00000	-0.06704
-0.74381	-0.02959	0.02265	0.00000	-0.06704
-0.74381	-0.03442	0.02232	-0.00355	-0.06704
-0.72142	-0.03142	0.02139	0.00000	-0.06496
-0.69904	-0.02073	0.02064	0.00000	-0.06286
-0.65426	-0.02820	0.01940	0.00000	-0.05864
-0.60948	-0.01754	0.01784	0.00000	-0.05438
-0.60948	-0.02394	0.01625	-0.00255	-0.05227
-0.59829	-0.02372	0.02001	0.00000	-0.05331
-0.59829	-0.01913	0.01717	0.00000	-0.05331
-0.58709	-0.02271	0.01782	0.00000	-0.05224
-0.57590	-0.03001	0.01687	-0.00272	-0.05117
-0.57590	-0.02353	0.01786	0.00000	-0.05117
-0.56470	-0.02051	0.01572	-0.00222	-0.05009
-0.55351	-0.02833	0.01688	0.00000	-0.04901
-0.54231	-0.02390	0.01765	0.00000	-0.04793
-0.51992	-0.01891	0.01390	0.00000	-0.04576
-0.50873	-0.01307	0.01020	0.00000	-0.02738
-0.49754	-0.01987	0.01535	0.00000	-0.04359
-0.49754	-0.01873	0.01499	0.00000	-0.04359
-0.48634	-0.01824	0.01463	0.00000	-0.04250
-0.48634	-0.01554	0.01285	0.00000	-0.04105
-0.43037	-0.01559	0.01353	0.00000	-0.03704
-0.39679	-0.01253	0.01364	0.00000	-0.03374
-0.39679	-0.01208	0.01035	0.00000	-0.03274
-0.38559	-0.01527	0.01102	-0.00096	-0.03264
-0.37440	-0.01410	0.01144	0.00000	-0.03154
-0.36320	-0.01093	0.01018	0.00000	-0.03044
-0.36320	-0.01083	0.00998	0.00000	-0.02961
-0.35201	-0.01223	0.01090	0.00000	-0.02933
-0.34081	-0.01175	0.00999	0.00000	-0.02823
-0.31843	-0.01147	0.00951	0.00000	-0.02602
-0.31843	-0.01008	0.00811	0.00000	-0.02541
-0.31843	-0.01036	0.00881	0.00000	-0.02602
-0.30723	-0.00869	0.00799	0.00000	-0.02492
-0.30723	-0.01098	0.00913	-0.00043	-0.02492
-0.28484	-0.00708	0.00741	0.00000	-0.02226
-0.27365	-0.00901	0.00701	0.00000	-0.02121
-0.26245	-0.00826	0.00751	0.00000	-0.02049
-0.25126	-0.00832	0.00684	-0.00007	-0.01910
-0.24006	-0.00758	0.00726	0.00001	-0.01827
-0.21768	-0.00506	0.00581	0.00015	-0.01595
-0.15051	-0.00288	0.00395	0.00125	-0.00941
-0.15051	-0.00270	0.00409	0.00125	-0.00941
-0.10573	-0.00094	0.00299	0.00265	-0.00644
-0.08334	-0.00123	0.00294	0.00344	-0.00543
-0.06095	0.00033	0.00219	0.00403	-0.00442
-0.06095	0.00013	0.00256	0.00403	-0.00442
